timestamp_s,s1_dbm,s2_dbm,dir,probe_V,step_V,offset_V
406.707,-41.844,-85.839,→,0.1000,0.00593,1.96617
407.590,-41.838,-93.572,←,0.0200,0.00000,1.96617
408.544,-41.799,-83.843,→,0.1000,0.00792,1.97409
409.429,-41.764,-89.672,←,0.0419,0.00209,1.97200
410.493,-41.761,-94.875,←,0.0200,0.00000,1.97200
411.395,-41.772,-85.587,→,0.1000,0.00618,1.97818
412.276,-41.784,-89.060,→,0.0541,0.00271,1.98088
413.133,-41.773,-86.730,→,0.1000,0.00504,1.98592
414.027,-41.769,-95.198,←,0.0200,0.00000,1.98592
414.921,-41.789,-87.430,←,0.0867,0.00434,1.98158
416.173,-41.801,-94.023,←,0.0200,0.00000,1.98158
417.078,-41.808,-92.815,←,0.0200,0.00000,1.98158
417.960,-41.842,-96.700,←,0.0200,0.00000,1.98158
418.839,-41.849,-86.854,→,0.0982,0.00491,1.98649
419.729,-41.871,-94.276,←,0.0200,0.00000,1.98649
420.800,-41.879,-94.966,←,0.0200,0.00000,1.98649
421.675,-41.895,-93.721,←,0.0200,0.00000,1.98649
422.575,-41.883,-93.330,←,0.0200,0.00000,1.98649
423.540,-41.855,-88.799,←,0.0593,0.00297,1.98353
424.431,-41.847,-83.978,←,0.1000,0.00779,1.97574
425.492,-41.828,-95.951,←,0.0200,0.00000,1.97574
426.382,-41.816,-84.835,←,0.1000,0.00693,1.96881
427.260,-41.796,-87.958,←,0.0761,0.00381,1.96500
428.124,-41.771,-84.636,←,0.1000,0.00713,1.95787
429.000,-41.779,-84.541,→,0.1000,0.00722,1.96510
429.892,-41.754,-84.163,→,0.1000,0.00760,1.97270
430.948,-41.770,-85.666,→,0.1000,0.00610,1.97880
431.839,-41.769,-88.100,→,0.0733,0.00367,1.98247
432.720,-41.775,-94.534,←,0.0200,0.00000,1.98247
433.624,-41.783,-91.077,→,0.0200,0.00000,1.98247
434.695,-41.794,-92.884,←,0.0200,0.00000,1.98247
435.577,-41.815,-91.484,←,0.0200,0.00000,1.98247
436.456,-41.821,-86.881,→,0.0977,0.00488,1.98735
437.529,-41.844,-87.458,→,0.0861,0.00431,1.99166
438.405,-41.867,-91.658,←,0.0200,0.00000,1.99166
439.287,-41.887,-91.490,←,0.0200,0.00000,1.99166
440.195,-41.880,-87.841,←,0.0785,0.00392,1.98773
441.143,-41.890,-84.920,→,0.1000,0.00685,1.99458
442.014,-41.875,-86.971,←,0.0959,0.00479,1.98978
442.895,-41.864,-84.171,←,0.1000,0.00759,1.98219
443.786,-41.848,-90.822,←,0.0200,0.00000,1.98219
444.871,-41.824,-88.261,←,0.0701,0.00350,1.97868
445.745,-41.772,-88.356,←,0.0682,0.00341,1.97528
446.614,-41.761,-84.682,←,0.1000,0.00708,1.96819
447.477,-41.760,-84.554,←,0.1000,0.00721,1.96098
448.348,-41.758,-87.207,←,0.0912,0.00456,1.95642
449.235,-41.756,-93.557,←,0.0200,0.00000,1.95642
450.116,-41.766,-97.822,←,0.0200,0.00000,1.95642
450.990,-41.765,-90.679,→,0.0217,0.00000,1.95642
451.865,-41.781,-94.454,←,0.0200,0.00000,1.95642
452.739,-41.789,-93.660,←,0.0200,0.00000,1.95642
453.628,-41.811,-93.464,←,0.0200,0.00000,1.95642
454.597,-41.823,-91.186,←,0.0200,0.00000,1.95642
455.471,-41.816,-87.644,→,0.0824,0.00412,1.96054
456.345,-41.840,-94.101,←,0.0200,0.00000,1.96054
457.241,-41.850,-87.154,→,0.0922,0.00461,1.96515
458.208,-41.871,-92.509,→,0.0200,0.00000,1.96515
459.095,-41.869,-90.828,→,0.0200,0.00000,1.96515
460.291,-41.849,-95.680,←,0.0200,0.00000,1.96515
461.174,-41.874,-84.504,←,0.1000,0.00726,1.95789
462.052,-41.846,-109.550,←,0.0200,0.00000,1.95789
463.023,-41.832,-90.384,←,0.0276,0.00000,1.95789
463.909,-41.803,-87.903,←,0.0773,0.00386,1.95403
464.784,-41.781,-83.991,→,0.1000,0.00777,1.96180
465.872,-41.766,-86.841,←,0.0985,0.00492,1.95688
466.745,-41.753,-89.791,→,0.0395,0.00000,1.95688
467.614,-41.759,-84.031,→,0.1000,0.00773,1.96461
468.477,-41.758,-84.635,→,0.1000,0.00713,1.97174
469.353,-41.761,-94.592,←,0.0200,0.00000,1.97174
470.241,-41.794,-89.624,→,0.0428,0.00214,1.97389
471.128,-41.810,-89.698,→,0.0414,0.00207,1.97595
472.237,-41.816,-87.439,→,0.0865,0.00433,1.98028
473.299,-41.834,-95.961,←,0.0200,0.00000,1.98028
474.181,-41.844,-85.973,→,0.1000,0.00579,1.98607
475.076,-41.874,-89.709,→,0.0411,0.00206,1.98813
476.147,-41.886,-91.136,→,0.0200,0.00000,1.98813
477.031,-41.872,-88.348,←,0.0683,0.00342,1.98471
477.918,-41.879,-84.749,→,0.1000,0.00702,1.99173
478.890,-41.859,-86.996,←,0.0954,0.00477,1.98696
479.769,-41.856,-83.347,←,0.1000,0.00842,1.97854
480.844,-41.846,-91.063,←,0.0200,0.00000,1.97854
481.720,-41.815,-89.723,←,0.0408,0.00204,1.97650
482.587,-41.804,-85.072,←,0.1000,0.00669,1.96981
483.460,-41.789,-87.064,←,0.0940,0.00470,1.96510
484.355,-41.762,-89.936,←,0.0366,0.00000,1.96510
485.227,-41.755,-93.686,←,0.0200,0.00000,1.96510
486.119,-41.762,-92.328,→,0.0200,0.00000,1.96510
487.091,-41.764,-94.065,←,0.0200,0.00000,1.96510
487.952,-41.770,-90.561,→,0.0241,0.00000,1.96510
488.870,-41.793,-90.236,→,0.0306,0.00000,1.96510
489.800,-41.808,-98.836,←,0.0200,0.00000,1.96510
490.671,-41.813,-86.778,←,0.0997,0.00499,1.96012
491.567,-41.819,-86.734,←,0.1000,0.00503,1.95509
492.449,-41.825,-87.449,←,0.0863,0.00432,1.95077
493.325,-41.846,-90.590,→,0.0235,0.00000,1.95077
494.196,-41.863,-88.897,→,0.0574,0.00287,1.95364
495.079,-41.853,-87.219,→,0.0909,0.00455,1.95818
495.954,-41.867,-87.255,←,0.0902,0.00451,1.95367
497.038,-41.863,-92.656,←,0.0200,0.00000,1.95367
497.907,-41.846,-94.367,←,0.0200,0.00000,1.95367
498.779,-41.842,-86.614,←,0.1000,0.00515,1.94852
499.651,-41.818,-87.951,←,0.0763,0.00381,1.94471
500.547,-41.811,-85.575,←,0.1000,0.00619,1.93852
501.431,-41.783,-93.901,←,0.0200,0.00000,1.93852
502.535,-41.773,-84.265,←,0.1000,0.00750,1.93102
503.492,-41.748,-84.545,←,0.1000,0.00722,1.92380
504.372,-41.742,-86.692,←,0.1000,0.00507,1.91872
505.255,-41.743,-86.458,→,0.1000,0.00531,1.92403
506.214,-41.768,-87.504,→,0.0852,0.00426,1.92829
507.081,-41.778,-88.876,→,0.0578,0.00289,1.93118
507.953,-41.802,-90.616,→,0.0230,0.00000,1.93118
508.860,-41.801,-91.828,→,0.0200,0.00000,1.93118
509.928,-41.807,-86.902,→,0.0973,0.00486,1.93605
510.817,-41.822,-90.930,→,0.0200,0.00000,1.93605
511.717,-41.845,-95.866,←,0.0200,0.00000,1.93605
512.677,-41.855,-93.920,←,0.0200,0.00000,1.93605
513.585,-41.856,-89.501,←,0.0453,0.00226,1.93378
514.546,-41.861,-86.927,→,0.0968,0.00484,1.93862
515.639,-41.856,-85.506,←,0.1000,0.00626,1.93236
516.723,-41.859,-87.577,←,0.0838,0.00419,1.92817
517.609,-41.833,-84.313,→,0.1000,0.00745,1.93562
518.693,-41.822,-88.591,←,0.0635,0.00317,1.93245
519.583,-41.799,-91.341,→,0.0200,0.00000,1.93245
520.551,-41.773,-84.814,→,0.1000,0.00695,1.93940
521.441,-41.759,-90.473,←,0.0259,0.00000,1.93940
522.324,-41.760,-95.844,←,0.0200,0.00000,1.93940
523.283,-41.762,-86.114,→,0.1000,0.00565,1.94505
524.155,-41.781,-88.109,→,0.0731,0.00366,1.94871
525.039,-41.771,-91.563,←,0.0200,0.00000,1.94871
525.939,-41.789,-95.337,→,0.0200,0.00000,1.94871
526.889,-41.814,-90.793,←,0.0200,0.00000,1.94871
527.789,-41.815,-89.681,→,0.0417,0.00208,1.95079
528.754,-41.842,-93.090,←,0.0200,0.00000,1.95079
529.670,-41.826,-87.432,→,0.0867,0.00433,1.95513
530.608,-41.855,-91.913,←,0.0200,0.00000,1.95513
531.485,-41.870,-86.210,→,0.1000,0.00555,1.96068
532.371,-41.876,-87.578,←,0.0838,0.00419,1.95649
533.239,-41.886,-84.012,→,0.1000,0.00775,1.96425
534.124,-41.879,-85.898,←,0.1000,0.00587,1.95838
535.000,-41.865,-92.697,←,0.0200,0.00000,1.95838
535.877,-41.844,-83.302,→,0.1000,0.00846,1.96684
537.174,-41.840,-84.064,←,0.1000,0.00770,1.95914
538.072,-41.804,-86.485,←,0.1000,0.00528,1.95386
539.143,-41.773,-85.525,←,0.1000,0.00624,1.94762
540.020,-41.770,-93.277,←,0.0200,0.00000,1.94762
540.904,-41.762,-91.719,←,0.0200,0.00000,1.94762
541.984,-41.758,-91.515,→,0.0200,0.00000,1.94762
542.873,-41.764,-91.110,←,0.0200,0.00000,1.94762
543.772,-41.789,-88.979,→,0.0557,0.00279,1.95041
544.704,-41.804,-96.042,←,0.0200,0.00000,1.95041
545.593,-41.808,-92.161,→,0.0200,0.00000,1.95041
546.489,-41.835,-90.837,←,0.0200,0.00000,1.95041
547.450,-41.833,-96.244,←,0.0200,0.00000,1.95041
548.340,-41.833,-95.817,→,0.0200,0.00000,1.95041
549.225,-41.861,-93.440,←,0.0200,0.00000,1.95041
550.287,-41.867,-92.519,→,0.0200,0.00000,1.95041
551.175,-41.861,-88.315,→,0.0690,0.00345,1.95386
552.047,-41.877,-102.001,←,0.0200,0.00000,1.95386
552.926,-41.865,-87.083,→,0.0936,0.00468,1.95854
553.825,-41.856,-84.711,→,0.1000,0.00705,1.96559
554.902,-41.825,-85.685,→,0.1000,0.00608,1.97167
555.772,-41.811,-86.196,←,0.1000,0.00557,1.96610
556.657,-41.801,-85.839,←,0.1000,0.00593,1.96018
557.525,-41.775,-88.430,←,0.0667,0.00333,1.95684
558.398,-41.777,-84.548,←,0.1000,0.00722,1.94963
559.276,-41.753,-99.410,→,0.0200,0.00000,1.94963
560.155,-41.767,-86.713,→,0.1000,0.00505,1.95468
561.361,-41.782,-92.998,←,0.0200,0.00000,1.95468
562.443,-41.760,-95.378,←,0.0200,0.00000,1.95468
563.315,-41.791,-89.485,→,0.0456,0.00228,1.95696
564.199,-41.791,-90.333,→,0.0287,0.00000,1.95696
565.061,-41.810,-89.334,→,0.0486,0.00243,1.95939
565.938,-41.817,-92.781,←,0.0200,0.00000,1.95939
566.822,-41.834,-97.080,←,0.0200,0.00000,1.95939
567.719,-41.858,-90.130,→,0.0327,0.00000,1.95939
568.677,-41.867,-87.475,←,0.0858,0.00429,1.95510
569.567,-41.876,-89.506,→,0.0452,0.00226,1.95736
570.536,-41.883,-84.805,→,0.1000,0.00696,1.96432
571.406,-41.861,-88.303,←,0.0692,0.00346,1.96086
572.285,-41.849,-86.042,←,0.1000,0.00572,1.95513
573.177,-41.832,-96.435,←,0.0200,0.00000,1.95513
574.369,-41.793,-84.969,→,0.1000,0.00680,1.96193
575.258,-41.789,-88.277,←,0.0698,0.00349,1.95844
576.331,-41.785,-84.847,→,0.1000,0.00692,1.96536
577.220,-41.763,-87.422,←,0.0869,0.00434,1.96102
578.305,-41.756,-93.437,←,0.0200,0.00000,1.96102
579.174,-41.776,-89.756,←,0.0402,0.00201,1.95901
580.055,-41.763,-97.225,←,0.0200,0.00000,1.95901
580.940,-41.759,-91.789,→,0.0200,0.00000,1.95901
582.113,-41.785,-91.813,←,0.0200,0.00000,1.95901
582.993,-41.808,-90.893,←,0.0200,0.00000,1.95901
583.884,-41.806,-86.103,→,0.1000,0.00566,1.96467
584.780,-41.830,-91.786,→,0.0200,0.00000,1.96467
585.848,-41.846,-93.661,←,0.0200,0.00000,1.96467
586.727,-41.867,-94.104,←,0.0200,0.00000,1.96467
587.609,-41.858,-88.649,→,0.0623,0.00312,1.96779
588.485,-41.868,-87.732,←,0.0807,0.00403,1.96375
589.559,-41.876,-88.323,←,0.0688,0.00344,1.96031
590.456,-41.853,-91.425,←,0.0200,0.00000,1.96031
591.420,-41.839,-91.263,←,0.0200,0.00000,1.96031
592.301,-41.821,-88.784,←,0.0596,0.00298,1.95733
593.440,-41.815,-84.592,←,0.1000,0.00717,1.95015
594.375,-41.787,-85.827,→,0.1000,0.00594,1.95609
595.271,-41.784,-83.638,→,0.1000,0.00813,1.96422
596.234,-41.765,-83.747,→,0.1000,0.00802,1.97224
597.128,-41.777,-88.333,←,0.0687,0.00343,1.96881
598.212,-41.776,-95.236,←,0.0200,0.00000,1.96881
599.093,-41.785,-87.802,←,0.0793,0.00396,1.96484
600.170,-41.797,-89.258,←,0.0502,0.00251,1.96234
601.040,-41.811,-88.855,←,0.0582,0.00291,1.95942
601.911,-41.821,-86.952,←,0.0963,0.00481,1.95461
602.803,-41.828,-92.923,←,0.0200,0.00000,1.95461
603.678,-41.829,-100.324,←,0.0200,0.00000,1.95461
604.569,-41.860,-89.346,→,0.0484,0.00242,1.95703
605.570,-41.846,-87.189,←,0.0915,0.00458,1.95245
606.512,-41.858,-93.989,→,0.0200,0.00000,1.95245
607.390,-41.874,-84.609,←,0.1000,0.00716,1.94530
608.262,-41.858,-90.067,→,0.0340,0.00000,1.94530
609.149,-41.857,-86.693,←,0.1000,0.00507,1.94023
610.044,-41.849,-84.428,←,0.1000,0.00734,1.93289
611.102,-41.815,-96.554,←,0.0200,0.00000,1.93289
611.992,-41.814,-89.540,←,0.0445,0.00223,1.93066
612.862,-41.774,-89.861,←,0.0381,0.00000,1.93066
613.767,-41.775,-88.759,←,0.0601,0.00301,1.92766
614.706,-41.758,-84.411,→,0.1000,0.00735,1.93501
615.613,-41.748,-91.229,←,0.0200,0.00000,1.93501
616.577,-41.749,-96.948,←,0.0200,0.00000,1.93501
617.456,-41.774,-93.514,←,0.0200,0.00000,1.93501
618.341,-41.790,-89.548,←,0.0443,0.00222,1.93279
619.570,-41.792,-90.450,→,0.0263,0.00000,1.93279
620.516,-41.805,-90.498,←,0.0254,0.00000,1.93279
621.396,-41.827,-88.471,→,0.0659,0.00329,1.93609
622.275,-41.840,-87.324,←,0.0888,0.00444,1.93165
623.155,-41.855,-88.968,→,0.0560,0.00280,1.93444
624.392,-41.859,-93.806,←,0.0200,0.00000,1.93444
625.333,-41.860,-86.959,←,0.0961,0.00481,1.92964
626.210,-41.881,-84.251,←,0.1000,0.00751,1.92212
627.095,-41.878,-94.212,←,0.0200,0.00000,1.92212
628.168,-41.857,-86.629,←,0.1000,0.00514,1.91699
629.050,-41.825,-94.691,←,0.0200,0.00000,1.91699
629.955,-41.802,-87.453,→,0.0862,0.00431,1.92130
630.910,-41.788,-83.615,→,0.1000,0.00815,1.92945
631.797,-41.771,-83.933,←,0.1000,0.00783,1.92162
632.689,-41.762,-94.990,←,0.0200,0.00000,1.92162
633.644,-41.769,-97.686,←,0.0200,0.00000,1.92162
634.537,-41.767,-97.762,←,0.0200,0.00000,1.92162
635.520,-41.771,-101.154,←,0.0200,0.00000,1.92162
636.480,-41.766,-91.898,←,0.0200,0.00000,1.92162
637.358,-41.803,-88.901,→,0.0573,0.00286,1.92448
638.246,-41.789,-91.475,←,0.0200,0.00000,1.92448
639.126,-41.820,-94.544,→,0.0200,0.00000,1.92448
640.203,-41.834,-94.772,←,0.0200,0.00000,1.92448
641.082,-41.827,-88.414,←,0.0670,0.00335,1.92113
641.971,-41.858,-90.341,→,0.0285,0.00000,1.92113
643.046,-41.860,-92.670,→,0.0200,0.00000,1.92113
643.916,-41.871,-85.254,→,0.1000,0.00651,1.92764
644.798,-41.881,-85.031,→,0.1000,0.00673,1.93438
645.690,-41.849,-85.664,→,0.1000,0.00610,1.94048
646.661,-41.848,-87.767,←,0.0800,0.00400,1.93648
647.549,-41.815,-84.450,→,0.1000,0.00732,1.94379
648.524,-41.801,-83.814,→,0.1000,0.00795,1.95175
649.397,-41.789,-84.102,←,0.1000,0.00766,1.94408
650.302,-41.785,-85.332,←,0.1000,0.00643,1.93765
651.243,-41.777,-85.264,←,0.1000,0.00650,1.93115
652.119,-41.763,-84.996,→,0.1000,0.00677,1.93792
653.000,-41.772,-87.468,←,0.0859,0.00430,1.93362
653.876,-41.759,-86.394,→,0.1000,0.00537,1.93899
654.751,-41.786,-91.334,→,0.0200,0.00000,1.93899
655.644,-41.804,-89.898,←,0.0373,0.00000,1.93899
656.742,-41.801,-90.092,→,0.0335,0.00000,1.93899
657.706,-41.834,-88.130,→,0.0727,0.00364,1.94263
658.593,-41.840,-88.016,→,0.0750,0.00375,1.94637
659.472,-41.835,-87.862,→,0.0781,0.00390,1.95028
660.440,-41.849,-90.345,→,0.0284,0.00000,1.95028
661.306,-41.854,-84.323,→,0.1000,0.00744,1.95772
662.186,-41.858,-88.280,←,0.0697,0.00349,1.95424
663.064,-41.866,-84.846,←,0.1000,0.00692,1.94732
663.938,-41.861,-86.101,←,0.1000,0.00566,1.94165
664.815,-41.833,-88.346,←,0.0684,0.00342,1.93823
665.696,-41.843,-89.241,←,0.0505,0.00252,1.93571
666.581,-41.820,-98.987,←,0.0200,0.00000,1.93571
667.663,-41.804,-87.910,←,0.0771,0.00385,1.93185
668.532,-41.781,-86.643,→,0.1000,0.00512,1.93698
669.419,-41.767,-83.598,→,0.1000,0.00817,1.94514
670.605,-41.767,-98.700,→,0.0200,0.00000,1.94514
671.482,-41.764,-87.544,→,0.0844,0.00422,1.94937
672.357,-41.760,-85.639,→,0.1000,0.00613,1.95549
673.237,-41.764,-90.706,←,0.0212,0.00000,1.95549
674.122,-41.786,-92.279,→,0.0200,0.00000,1.95549
675.005,-41.799,-88.272,←,0.0699,0.00349,1.95200
675.967,-41.808,-95.517,←,0.0200,0.00000,1.95200
676.837,-41.826,-89.571,→,0.0439,0.00219,1.95419
677.718,-41.852,-92.626,→,0.0200,0.00000,1.95419
678.599,-41.863,-88.819,→,0.0589,0.00295,1.95714
679.468,-41.864,-87.387,←,0.0876,0.00438,1.95276
680.359,-41.879,-89.569,→,0.0439,0.00220,1.95496
681.230,-41.860,-86.500,←,0.1000,0.00526,1.94969
682.338,-41.852,-88.316,←,0.0690,0.00345,1.94624
683.406,-41.852,-85.220,←,0.1000,0.00655,1.93970
684.278,-41.846,-91.863,←,0.0200,0.00000,1.93970
685.174,-41.816,-84.264,→,0.1000,0.00750,1.94720
686.146,-41.812,-92.746,←,0.0200,0.00000,1.94720
687.033,-41.763,-87.791,←,0.0795,0.00397,1.94322
687.993,-41.750,-94.401,←,0.0200,0.00000,1.94322
688.887,-41.747,-86.012,→,0.1000,0.00575,1.94898
689.762,-41.750,-89.884,←,0.0376,0.00000,1.94898
690.845,-41.787,-85.222,→,0.1000,0.00654,1.95552
691.717,-41.780,-89.950,←,0.0363,0.00000,1.95552
692.593,-41.795,-87.876,→,0.0778,0.00389,1.95941
693.468,-41.811,-93.974,→,0.0200,0.00000,1.95941
694.366,-41.823,-88.667,→,0.0620,0.00310,1.96251
695.334,-41.827,-87.460,→,0.0861,0.00431,1.96681
696.218,-41.852,-86.750,←,0.1000,0.00502,1.96180
697.288,-41.849,-91.141,→,0.0200,0.00000,1.96180
698.169,-41.868,-86.680,→,0.1000,0.00509,1.96688
699.044,-41.889,-91.732,→,0.0200,0.00000,1.96688
699.935,-41.902,-88.092,←,0.0735,0.00367,1.96321
701.044,-41.872,-95.907,←,0.0200,0.00000,1.96321
702.008,-41.865,-97.049,←,0.0200,0.00000,1.96321
702.891,-41.827,-84.055,←,0.1000,0.00771,1.95550
703.874,-41.812,-83.584,→,0.1000,0.00818,1.96368
704.966,-41.786,-83.917,←,0.1000,0.00785,1.95583
705.866,-41.772,-87.163,←,0.0920,0.00460,1.95123
706.817,-41.749,-85.389,←,0.1000,0.00638,1.94486
707.704,-41.756,-89.057,→,0.0542,0.00271,1.94756
708.685,-41.755,-93.744,→,0.0200,0.00000,1.94756
709.762,-41.769,-86.020,→,0.1000,0.00575,1.95331
710.669,-41.777,-90.872,←,0.0200,0.00000,1.95331
711.622,-41.788,-91.685,→,0.0200,0.00000,1.95331
712.496,-41.794,-89.783,→,0.0397,0.00000,1.95331
713.373,-41.828,-89.589,←,0.0435,0.00218,1.95113
714.247,-41.832,-86.088,→,0.1000,0.00568,1.95681
715.123,-41.851,-86.704,→,0.1000,0.00506,1.96187
715.996,-41.870,-89.461,→,0.0461,0.00230,1.96418
716.880,-41.882,-91.287,←,0.0200,0.00000,1.96418
717.776,-41.876,-89.179,←,0.0517,0.00259,1.96159
718.846,-41.867,-91.606,→,0.0200,0.00000,1.96159
719.732,-41.865,-93.699,←,0.0200,0.00000,1.96159
720.612,-41.869,-83.980,←,0.1000,0.00779,1.95380
721.581,-41.824,-82.434,→,0.1000,0.00933,1.96314
722.490,-41.818,-83.188,←,0.1000,0.00858,1.95456
723.423,-41.793,-83.983,←,0.1000,0.00778,1.94678
724.314,-41.778,-85.575,→,0.1000,0.00619,1.95297
725.175,-41.775,-89.692,←,0.0415,0.00207,1.95089
726.063,-41.765,-89.540,←,0.0445,0.00223,1.94867
726.940,-41.767,-96.399,←,0.0200,0.00000,1.94867
727.824,-41.762,-89.449,→,0.0463,0.00232,1.95098
728.931,-41.786,-98.242,←,0.0200,0.00000,1.95098
729.890,-41.799,-93.599,←,0.0200,0.00000,1.95098
730.798,-41.791,-89.224,←,0.0508,0.00254,1.94844
731.756,-41.820,-100.433,←,0.0200,0.00000,1.94844
732.653,-41.820,-90.357,←,0.0282,0.00000,1.94844
733.626,-41.849,-88.416,←,0.0670,0.00335,1.94509
734.706,-41.855,-92.642,←,0.0200,0.00000,1.94509
735.603,-41.856,-96.907,→,0.0200,0.00000,1.94509
736.553,-41.880,-88.123,←,0.0729,0.00364,1.94145
737.434,-41.868,-91.622,←,0.0200,0.00000,1.94145
738.307,-41.854,-83.786,→,0.1000,0.00798,1.94943
739.179,-41.836,-85.943,←,0.1000,0.00582,1.94361
740.064,-41.820,-82.857,←,0.1000,0.00891,1.93470
740.942,-41.822,-88.210,←,0.0711,0.00356,1.93114
741.823,-41.801,-82.842,←,0.1000,0.00892,1.92222
742.704,-41.779,-92.692,←,0.0200,0.00000,1.92222
743.674,-41.771,-84.630,←,0.1000,0.00714,1.91509
744.563,-41.756,-87.671,←,0.0819,0.00409,1.91099
745.540,-41.765,-86.224,←,0.1000,0.00554,1.90545
746.401,-41.758,-85.690,→,0.1000,0.00608,1.91152
747.282,-41.772,-94.307,←,0.0200,0.00000,1.91152
748.167,-41.784,-92.180,←,0.0200,0.00000,1.91152
749.049,-41.785,-90.540,→,0.0245,0.00000,1.91152
749.999,-41.825,-90.024,→,0.0348,0.00000,1.91152
750.882,-41.832,-93.638,←,0.0200,0.00000,1.91152
751.774,-41.836,-90.942,←,0.0200,0.00000,1.91152
752.646,-41.845,-93.027,←,0.0200,0.00000,1.91152
753.503,-41.860,-89.904,←,0.0372,0.00000,1.91152
754.404,-41.867,-93.143,←,0.0200,0.00000,1.91152
755.489,-41.871,-96.017,←,0.0200,0.00000,1.91152
756.403,-41.850,-93.468,←,0.0200,0.00000,1.91152
757.355,-41.853,-83.556,→,0.1000,0.00821,1.91973
758.427,-41.841,-85.631,←,0.1000,0.00613,1.91360
759.309,-41.815,-98.013,←,0.0200,0.00000,1.91360
760.186,-41.784,-96.414,←,0.0200,0.00000,1.91360
761.061,-41.759,-88.446,←,0.0664,0.00332,1.91028
761.946,-41.743,-88.279,→,0.0697,0.00349,1.91377
763.043,-41.739,-86.171,←,0.1000,0.00559,1.90817
763.933,-41.744,-85.360,→,0.1000,0.00641,1.91458
764.890,-41.753,-87.050,→,0.0943,0.00472,1.91929
765.769,-41.765,-91.322,→,0.0200,0.00000,1.91929
766.654,-41.770,-90.521,←,0.0249,0.00000,1.91929
767.518,-41.797,-91.725,←,0.0200,0.00000,1.91929
768.410,-41.805,-95.004,←,0.0200,0.00000,1.91929
769.408,-41.821,-91.436,←,0.0200,0.00000,1.91929
770.369,-41.834,-91.243,←,0.0200,0.00000,1.91929
771.244,-41.851,-87.760,→,0.0801,0.00401,1.92330
772.458,-41.863,-97.293,←,0.0200,0.00000,1.92330
773.456,-41.876,-86.353,←,0.1000,0.00541,1.91789
774.404,-41.866,-84.493,→,0.1000,0.00727,1.92516
775.293,-41.853,-91.032,→,0.0200,0.00000,1.92516
776.485,-41.855,-94.808,←,0.0200,0.00000,1.92516
777.353,-41.811,-101.090,←,0.0200,0.00000,1.92516
778.222,-41.801,-93.242,←,0.0200,0.00000,1.92516
779.111,-41.768,-84.841,←,0.1000,0.00692,1.91823
779.986,-41.765,-90.526,←,0.0248,0.00000,1.91823
780.859,-41.754,-85.954,←,0.1000,0.00581,1.91242
781.739,-41.747,-84.632,→,0.1000,0.00713,1.91956
782.602,-41.760,-102.082,←,0.0200,0.00000,1.91956
783.491,-41.762,-114.817,←,0.0200,0.00000,1.91956
784.364,-41.785,-91.059,←,0.0200,0.00000,1.91956
785.266,-41.809,-92.335,←,0.0200,0.00000,1.91956
786.235,-41.803,-92.643,←,0.0200,0.00000,1.91956
787.209,-41.828,-89.229,→,0.0507,0.00254,1.92209
788.093,-41.831,-92.003,←,0.0200,0.00000,1.92209
789.169,-41.846,-91.574,←,0.0200,0.00000,1.92209
790.048,-41.863,-87.055,→,0.0942,0.00471,1.92680
790.932,-41.856,-98.946,→,0.0200,0.00000,1.92680
791.800,-41.866,-89.322,←,0.0489,0.00244,1.92436
792.689,-41.878,-85.966,←,0.1000,0.00580,1.91856
793.664,-41.855,-87.395,→,0.0874,0.00437,1.92293
794.553,-41.856,-95.597,←,0.0200,0.00000,1.92293
795.518,-41.829,-98.492,←,0.0200,0.00000,1.92293
796.580,-41.799,-90.251,←,0.0303,0.00000,1.92293
797.473,-41.780,-85.660,→,0.1000,0.00610,1.92903
798.348,-41.778,-84.558,←,0.1000,0.00721,1.92183
799.243,-41.748,-91.967,←,0.0200,0.00000,1.92183
800.127,-41.739,-88.723,←,0.0609,0.00304,1.91878
801.088,-41.749,-84.377,→,0.1000,0.00739,1.92617
801.979,-41.746,-90.815,←,0.0200,0.00000,1.92617
802.878,-41.795,-95.531,←,0.0200,0.00000,1.92617
803.807,-41.792,-93.807,←,0.0200,0.00000,1.92617
804.718,-41.812,-89.166,→,0.0520,0.00260,1.92877
805.805,-41.813,-94.164,←,0.0200,0.00000,1.92877
806.671,-41.832,-95.169,←,0.0200,0.00000,1.92877
807.561,-41.843,-86.070,→,0.1000,0.00570,1.93447
808.634,-41.861,-87.074,→,0.0938,0.00469,1.93916
809.524,-41.850,-102.891,←,0.0200,0.00000,1.93916
810.717,-41.857,-87.421,←,0.0869,0.00434,1.93482
811.591,-41.853,-87.416,←,0.0870,0.00435,1.93047
812.480,-41.840,-83.861,→,0.1000,0.00790,1.93837
813.553,-41.835,-86.073,←,0.1000,0.00569,1.93268
814.428,-41.816,-92.890,←,0.0200,0.00000,1.93268
815.319,-41.784,-83.414,←,0.1000,0.00835,1.92433
816.208,-41.775,-88.334,→,0.0686,0.00343,1.92776
817.298,-41.762,-86.482,←,0.1000,0.00528,1.92247
818.373,-41.740,-84.332,→,0.1000,0.00743,1.92991
819.268,-41.744,-94.640,←,0.0200,0.00000,1.92991
820.336,-41.775,-85.945,→,0.1000,0.00582,1.93573
821.230,-41.771,-94.660,←,0.0200,0.00000,1.93573
822.115,-41.778,-95.491,←,0.0200,0.00000,1.93573
823.181,-41.816,-88.962,→,0.0561,0.00280,1.93853
824.084,-41.822,-88.125,→,0.0728,0.00364,1.94217
